"B (Tesla)" 	"P"
0 	0
0.10000000000000001 	0.089999999999999997
0.20000000000000001 	0.37
0.29999999999999999 	0.79000000000000004
0.40000000000000002 	1.3100000000000001
0.5 	1.9099999999999999
0.59999999999999998 	2.6099999999999999
0.69999999999999996 	3.3900000000000001
0.80000000000000004 	4.2599999999999998
0.90000000000000002 	5.2300000000000004
1 	6.2999999999999998
1.1000000000000001 	7.5099999999999998
1.2 	8.8800000000000008
1.3 	10.5
1.3999999999999999 	12.5
1.5 	14.9
